1033	0	0
1035	0	0
1039	0	0
1042	0	0
1046	0	0
1048	0	0
1051	0	0
1053	0	0
1054	0	0
1058	0	0
1060	0	0
1065	0	0
1069	0	0
1070	0	0
1075	0	0
1080	0	0
1086	0	0
1096	0	0
1104	0	0
1106	0	0
1109	0	0
1110	0	0
1111	0	0
1114	0	0
1120	0	0
1128	0	0
1133	0	0
1136	0	0
1140	0	0
1145	0	0
1146	0	0
1148	0	0
1155	0	0
1156	0	0
1159	0	0
1163	0	0
1177	0	0
1180	0	0
1182	0	0
1184	0	0
1194	0	0
1198	0	0
1201	0	0
1204	0	0
1215	0	0
1216	0	0
1217	0	0
1227	0	0
1229	0	0
1232	0	0
1235	0	0
1238	0	0
1240	0	0
1250	0	0
1254	0	0
1255	0	0
1257	0	0
1259	0	0
1261	0	0
1262	0	0
1263	0	0
1266	0	0
1274	0	0
1278	0	0
1283	0	0
1291	0	0
1304	0	0
1306	0	0
1315	0	0
1317	0	0
1328	0	0
1331	0	0
1332	0	0
1333	0	0
1335	0	0
1340	0	0
1341	0	0
1351	0	0
1358	0	0
1361	0	0
1365	0	0
1369	0	0
1371	0	0
1373	0	0
1375	0	0
1393	0	0
1401	0	0
1404	0	0
1412	0	0
1414	0	0
1425	0	0
1431	0	0
1435	0	0
1436	0	0
1442	0	0
1449	0	0
1452	0	0
1453	0	0
1462	0	0
1463	0	0
1465	0	0
1468	0	0
1471	0	0
1476	0	0
1478	0	0
1484	0	0
1486	0	0
1489	0	0
1490	0	0
1494	0	0
1501	0	0
1506	0	0
1508	0	0
1511	0	0
1513	0	0
1518	0	0
1521	0	0
1522	0	0
1524	0	0
1525	0	0
1527	0	0
1533	0	0
1535	0	0
1536	0	0
1540	0	0
1543	0	0
1556	0	0
1558	0	0
1568	0	0
1583	0	0
1585	0	0
1587	0	0
1589	0	0
1592	0	0
1598	0	0
1600	0	0
1606	0	0
1607	0	0
1620	0	0
1624	0	0
1633	0	0
1641	0	0
1642	0	0
1648	0	0
1654	0	0
1655	0	0
1658	0	0
1660	0	0
1661	0	0
1662	0	0
1663	0	0
1673	0	0
1674	0	0
1686	0	0
1689	0	0
1694	0	0
1695	0	0
1699	0	0
1705	0	0
1707	0	0
1708	0	0
1714	0	0
1727	0	0
1730	0	0
1736	0	0
1742	0	0
1745	0	0
1748	0	0
1749	0	0
1750	0	0
1756	0	0
1759	0	0
1766	0	0
1774	0	0
1776	0	0
1783	0	0
1784	0	0
1790	0	0
1792	0	0
1793	0	0
1795	0	0
1799	0	0
1800	0	0
1805	0	0
1807	0	0
1810	0	0
1816	0	0
1818	0	0
1819	0	0
1821	0	0
1829	0	0
1834	0	0
1838	0	0
1839	0	0
1841	0	0
1843	0	0
1844	0	0
1845	0	0
1846	0	0
1851	0	0
1852	0	0
1854	0	0
1861	0	0
1865	0	0
1866	0	0
1867	0	0
1872	0	0
1874	0	0
1876	0	0
1878	0	0
1887	0	0
1889	0	0
1891	0	0
1894	0	0
1898	0	0
1899	0	0
1903	0	0
1907	0	0
1909	0	0
1915	0	0
1922	0	0
1924	0	0
1926	0	0
1929	0	0
1931	0	0
1932	0	0
1934	0	0
1940	0	0
1949	0	0
1950	0	0
1952	0	0
1957	0	0
1959	0	0
1960	0	0
1962	0	0
1964	0	0
1967	0	0
1970	0	0
1971	0	0
1975	0	0
1980	0	0
2006	0	0
2007	0	0
2012	0	0
2013	0	0
2016	0	0
2018	0	0
2019	0	0
2026	0	0
2028	0	0
2032	0	0
2040	0	0
2042	0	0
2051	0	0
2062	0	0
2063	0	0
2065	0	0
2066	0	0
2070	0	0
2072	0	0
2078	0	0
2080	0	0
2083	0	0
2086	0	0
2096	0	0
2098	0	0
2101	0	0
2105	0	0
2106	0	0
2107	0	0
2108	0	0
2109	0	0
2122	0	0
2137	0	0
2138	0	0
2141	0	0
2145	0	0
2146	0	0
2149	0	0
2154	0	0
2159	0	0
2164	0	0
2165	0	0
2166	0	0
2168	0	0
2171	0	0
2172	0	0
2178	0	0
2183	0	0
2188	0	0
2190	0	0
2193	0	0
2194	0	0
2198	0	0
2202	0	0
2205	0	0
2206	0	0
2208	0	0
2210	0	0
2218	0	0
2221	0	0
2230	0	0
2231	0	0
2232	0	0
2239	0	0
2242	0	0
2246	0	0
2252	0	0
2260	0	0
2261	0	0
2264	0	0
2269	0	0
2274	0	0
2280	0	0
2284	0	0
2288	0	0
2289	0	0
2293	0	0
2298	0	0
2305	0	0
2310	0	0
2311	0	0
2312	0	0
2317	0	0
2322	0	0
2326	0	0
2327	0	0
2331	0	0
2335	0	0
2342	0	0
2343	0	0
2346	0	0
2349	0	0
2351	0	0
2354	0	0
2357	0	0
2359	0	0
2363	0	0
2366	0	0
2379	0	0
2384	0	0
2386	0	0
2390	0	0
2392	0	0
2394	0	0
2396	0	0
2398	0	0
2403	0	0
2405	0	0
2408	0	0
2411	0	0
2415	0	0
2427	0	0
2429	0	0
2432	0	0
2437	0	0
2445	0	0
2446	0	0
2453	0	0
2454	0	0
2455	0	0
2462	0	0
2466	0	0
2468	0	0
2472	0	0
2486	0	0
2489	0	0
2490	0	0
2492	0	0
2494	0	0
2496	0	0
2498	0	0
2500	0	0
2501	0	0
2509	0	0
2511	0	0
2513	0	0
2516	0	0
2519	0	0
2524	0	0
2528	0	0
2533	0	0
2535	0	0
2536	0	0
2538	0	0
2544	0	0
2547	0	0
2550	0	0
2557	0	0
2559	0	0
2560	0	0
2566	0	0
2569	0	0
2574	0	0
2575	0	0
2579	0	0
2581	0	0
2583	0	0
2586	0	0
2589	0	0
2591	0	0
2592	0	0
2603	0	0
2607	0	0
2610	0	0
2612	0	0
2619	0	0
2621	0	0
2636	0	0
2642	0	0
2643	0	0
2650	0	0
2661	0	0
2665	0	0
2672	0	0
2673	0	0
2677	0	0
2678	0	0
2679	0	0
2686	0	0
2689	0	0
2692	0	0
2694	0	0
2695	0	0
2696	0	0
2702	0	0
2704	0	0
2709	0	0
2713	0	0
2719	0	0
2722	0	0
2728	0	0
2732	0	0
2735	0	0
2736	0	0
2743	0	0
2745	0	0
2747	0	0
2749	0	0
2759	0	0
2763	0	0
2768	0	0
2773	0	0
2780	0	0
2782	0	0
2784	0	0
2790	0	0
2791	0	0
2797	0	0
2799	0	0
2803	0	0
2811	0	0
2812	0	0
2814	0	0
2817	0	0
2819	0	0
2824	0	0
2827	0	0
2835	0	0
2843	0	0
2845	0	0
2846	0	0
2850	0	0
2853	0	0
2854	0	0
2855	0	0
2860	0	0
2861	0	0
2863	0	0
2868	0	0
2871	0	0
2878	0	0
2881	0	0
2882	0	0
2885	0	0
2898	0	0
2900	0	0
2901	0	0
2902	0	0
2903	0	0
2905	0	0
2906	0	0
2916	0	0
2917	0	0
2918	0	0
2922	0	0
2926	0	0
2928	0	0
2929	0	0
2936	0	0
2938	0	0
2945	0	0
2948	0	0
2950	0	0
2951	0	0
2952	0	0
2958	0	0
2960	0	0
2962	0	0
2966	0	0
2968	0	0
2969	0	0
2972	0	0
2974	0	0
2980	0	0
2982	0	0
2984	0	0
2985	0	0
2995	0	0
2997	0	0
3002	0	0
3013	0	0
3015	0	0
3019	0	0
3021	0	0
3022	0	0
3027	0	0
3030	0	0
3035	0	0
3036	0	0
3039	0	0
3040	0	0
3043	0	0
3052	0	0
3053	0	0
3056	0	0
3058	0	0
3061	0	0
3064	0	0
3072	0	0
3076	0	0
3077	0	0
3078	0	0
3079	0	0
3081	0	0
3090	0	0
3091	0	0
3097	0	0
3102	0	0
3106	0	0
3109	0	0
3112	0	0
3114	0	0
3117	0	0
3118	0	0
3122	0	0
3125	0	0
3129	0	0
3133	0	0
3134	0	0
3135	0	0
3137	0	0
3138	0	0
3143	0	0
3144	0	0
3151	0	0
3153	0	0
3154	0	0
3165	0	0
3166	0	0
3167	0	0
3176	0	0
3177	0	0
3180	0	0
3185	0	0
3186	0	0
3188	0	0
3190	0	0
3193	0	0
3195	0	0
3196	0	0
3198	0	0
3217	0	0
3219	0	0
3232	0	0
3237	0	0
3238	0	0
3244	0	0
3246	0	0
3248	0	0
3255	0	0
3262	0	0
3271	0	0
3273	0	0
3276	0	0
3277	0	0
3278	0	0
3284	0	0
3290	0	0
3291	0	0
3293	0	0
3294	0	0
3298	0	0
3305	0	0
3308	0	0
3317	0	0
3322	0	0
3328	0	0
3329	0	0
3333	0	0
3342	0	0
3347	0	0
3354	0	0
3356	0	0
3358	0	0
3359	0	0
3363	0	0
3364	0	0
3366	0	0
3379	0	0
3385	0	0
3390	0	0
3391	0	0
3393	0	0
3394	0	0
3396	0	0
3398	0	0
3399	0	0
3405	0	0
3410	0	0
3419	0	0
3422	0	0
3424	0	0
3429	0	0
3436	0	0
3437	0	0
3448	0	0
3457	0	0
3460	0	0
3466	0	0
3467	0	0
3471	0	0
3474	0	0
3476	0	0
3490	0	0
3493	0	0
3494	0	0
3499	0	0
3503	0	0
3508	0	0
3517	0	0
3519	0	0
3520	0	0
3521	0	0
3522	0	0
3526	0	0
3527	0	0
3528	0	0
3533	0	0
3537	0	0
3540	0	0
3543	0	0
3547	0	0
3550	0	0
3566	0	0
3569	0	0
3571	0	0
3577	0	0
3579	0	0
3590	0	0
3592	0	0
3593	0	0
3598	0	0
3604	0	0
3609	0	0
3611	0	0
3618	0	0
3619	0	0
3621	0	0
3624	0	0
3629	0	0
3630	0	0
3632	0	0
3635	0	0
3645	0	0
3650	0	0
3651	0	0
3655	0	0
3656	0	0
3659	0	0
3670	0	0
3671	0	0
3673	0	0
3675	0	0
3677	0	0
3678	0	0
3680	0	0
3692	0	0
3693	0	0
3706	0	0
3709	0	0
3711	0	0
3713	0	0
3715	0	0
3718	0	0
3719	0	0
3728	0	0
3735	0	0
3739	0	0
3743	0	0
3746	0	0
3751	0	0
3753	0	0
3756	0	0
3768	0	0
3774	0	0
3777	0	0
3778	0	0
3780	0	0
3786	0	0
3790	0	0
3798	0	0
3799	0	0
3802	0	0
3807	0	0
3808	0	0
3813	0	0
3818	0	0
3820	0	0
3823	0	0
3824	0	0
3829	0	0
3830	0	0
3831	0	0
3837	0	0
3840	0	0
3844	0	0
3849	0	0
3852	0	0
3858	0	0
3862	0	0
3867	0	0
3869	0	0
3879	0	0
3883	0	0
3891	0	0
3897	0	0
3906	0	0
3908	0	0
3911	0	0
3912	0	0
3916	0	0
3920	0	0
3930	0	0
3933	0	0
3943	0	0
3944	0	0
3945	0	0
3951	0	0
3952	0	0
3953	0	0
3961	0	0
3963	0	0
3965	0	0
3972	0	0
3978	0	0
3983	0	0
3986	0	0
3990	0	0
3995	0	0
3997	0	0
3998	0	0
4003	0	0
4013	0	0
4015	0	0
4016	0	0
4020	0	0
4021	0	0
4029	0	0
4031	0	0
4034	0	0
4039	0	0
4043	0	0
4044	0	0
4048	0	0
4053	0	0
4058	0	0
4062	0	0
4063	0	0
4067	0	0
4069	0	0
4084	0	0
4086	0	0
4088	0	0
4090	0	0
4091	0	0
4099	0	0
4100	0	0
4107	0	0
4113	0	0
4116	0	0
4117	0	0
4122	0	0
4131	0	0
4132	0	0
4133	0	0
4134	0	0
4142	0	0
4145	0	0
4148	0	0
4157	0	0
4159	0	0
4163	0	0
4166	0	0
4175	0	0
4176	0	0
4185	0	0
4186	0	0
4187	0	0
4194	0	0
4203	0	0
4206	0	0
4213	0	0
4216	0	0
4218	0	0
4224	0	0
4228	0	0
4229	0	0
4231	0	0
4234	0	0
4236	0	0
4240	0	0
4247	0	0
4248	0	0
4250	0	0
4251	0	0
4256	0	0
4257	0	0
4262	0	0
4263	0	0
4267	0	0
4270	0	0
4271	0	0
4277	0	0
4279	0	0
4283	0	0
4284	0	0
4285	0	0
4286	0	0
4295	0	0
4305	0	0
4309	0	0
4313	0	0
4315	0	0
4319	0	0
4322	0	0
4335	0	0
4336	0	0
4337	0	0
4339	0	0
4344	0	0
4346	0	0
4347	0	0
4349	0	0
4350	0	0
4351	0	0
4357	0	0
4358	0	0
4361	0	0
4366	0	0
4373	0	0
4375	0	0
4376	0	0
4380	0	0
4381	0	0
4383	0	0
4391	0	0
4393	0	0
4399	0	0
4412	0	0
4413	0	0
4417	0	0
4418	0	0
4421	0	0
4426	0	0
4427	0	0
4430	0	0
4432	0	0
4434	0	0
4435	0	0
4447	0	0
4449	0	0
4450	0	0
4458	0	0
4462	0	0
4469	0	0
4470	0	0
4472	0	0
4474	0	0
4485	0	0
4486	0	0
4488	0	0
4494	0	0
4497	0	0
4503	0	0
4504	0	0
4513	0	0
4516	0	0
4518	0	0
4522	0	0
4526	0	0
4527	0	0
4532	0	0
4533	0	0
4534	0	0
4538	0	0
4540	0	0
4543	0	0
4546	0	0
4549	0	0
4553	0	0
4558	0	0
4567	0	0
4569	0	0
4570	0	0
4573	0	0
4574	0	0
4576	0	0
4578	0	0
4579	0	0
4593	0	0
4594	0	0
4595	0	0
4598	0	0
4607	0	0
4614	0	0
4623	0	0
4629	0	0
4632	0	0
4635	0	0
4636	0	0
4641	0	0
4644	0	0
4647	0	0
4649	0	0
4653	0	0
4659	0	0
4662	0	0
4664	0	0
4666	0	0
4667	0	0
4676	0	0
4681	0	0
4686	0	0
4687	0	0
4692	0	0
4705	0	0
4706	0	0
4707	0	0
4708	0	0
4710	0	0
4715	0	0
4717	0	0
4718	0	0
4719	0	0
4722	0	0
4724	0	0
4728	0	0
4730	0	0
4734	0	0
4738	0	0
4739	0	0
4756	0	0
4759	0	0
4762	0	0
4769	0	0
4772	0	0
4775	0	0
4783	0	0
4785	0	0
4786	0	0
4789	0	0
4793	0	0
4800	0	0
4804	0	0
4806	0	0
4814	0	0
4825	0	0
4827	0	0
4829	0	0
4831	0	0
4832	0	0
4839	0	0
4842	0	0
4843	0	0
4851	0	0
4852	0	0
4853	0	0
4854	0	0
4858	0	0
4865	0	0
4876	0	0
4878	0	0
4884	0	0
4887	0	0
4893	0	0
4894	0	0
4897	0	0
4902	0	0
4910	0	0
4918	0	0
4923	0	0
4924	0	0
4929	0	0
4930	0	0
4932	0	0
4940	0	0
4943	0	0
4946	0	0
4947	0	0
4952	0	0
4953	0	0
4955	0	0
4961	0	0
4971	0	0
4972	0	0
4979	0	0
4980	0	0
4987	0	0
4996	0	0
5001	0	0
5006	0	0
5017	0	0
5018	0	0
5025	0	0
5031	0	0
5039	0	0
5043	0	0
5044	0	0
5047	0	0
5053	0	0
5059	0	0
5068	0	0
5073	0	0
5075	0	0
5078	0	0
5082	0	0
5084	0	0
5092	0	0
5099	0	0
5102	0	0
5103	0	0
5105	0	0
5108	0	0
5109	0	0
5111	0	0
5113	0	0
5118	0	0
5122	0	0
5124	0	0
5128	0	0
5129	0	0
5131	0	0
5135	0	0
5141	0	0
5142	0	0
5147	0	0
5149	0	0
5153	0	0
5154	0	0
5155	0	0
5164	0	0
5169	0	0
5175	0	0
5178	0	0
5179	0	0
5181	0	0
5186	0	0
5188	0	0
5203	0	0
5208	0	0
5209	0	0
5214	0	0
5218	0	0
5221	0	0
5226	0	0
5228	0	0
5232	0	0
5233	0	0
5236	0	0
5238	0	0
5241	0	0
5248	0	0
5251	0	0
5255	0	0
5261	0	0
5262	0	0
5271	0	0
5272	0	0
5273	0	0
5280	0	0
5284	0	0
5293	0	0
5295	0	0
5301	0	0
5303	0	0
5307	0	0
5309	0	0
5316	0	0
5320	0	0
5321	0	0
5328	0	0
5332	0	0
5334	0	0
5336	0	0
5341	0	0
5344	0	0
5348	0	0
5358	0	0
5359	0	0
5364	0	0
5365	0	0
5375	0	0
5387	0	0
5389	0	0
5394	0	0
5402	0	0
5403	0	0
5404	0	0
5411	0	0
5413	0	0
5414	0	0
5418	0	0
5420	0	0
5421	0	0
5423	0	0
5438	0	0
5447	0	0
5451	0	0
5454	0	0
5457	0	0
5466	0	0
5471	0	0
5475	0	0
5478	0	0
5481	0	0
5486	0	0
5487	0	0
5490	0	0
5496	0	0
5503	0	0
5508	0	0
5512	0	0
5515	0	0
5519	0	0
5522	0	0
5541	0	0
5544	0	0
5548	0	0
5552	0	0
5556	0	0
5558	0	0
5559	0	0
5561	0	0
5565	0	0
5566	0	0
5573	0	0
5574	0	0
5578	0	0
5583	0	0
5585	0	0
5588	0	0
5590	0	0
5597	0	0
5600	0	0
5604	0	0
5608	0	0
5612	0	0
5617	0	0
5619	0	0
5620	0	0
5624	0	0
5626	0	0
5628	0	0
5632	0	0
5643	0	0
5644	0	0
5648	0	0
5652	0	0
5653	0	0
5662	0	0
5667	0	0
5671	0	0
5672	0	0
5673	0	0
5677	0	0
5683	0	0
5685	0	0
5692	0	0
5693	0	0
5695	0	0
5704	0	0
5705	0	0
5708	0	0
5709	0	0
5712	0	0
5719	0	0
5727	0	0
5728	0	0
5731	0	0
5732	0	0
5733	0	0
5746	0	0
5749	0	0
5751	0	0
5756	0	0
5759	0	0
5762	0	0
5768	0	0
5781	0	0
5787	0	0
5789	0	0
5794	0	0
5795	0	0
5796	0	0
5799	0	0
5815	0	0
5816	0	0
5827	0	0
5830	0	0
5833	0	0
5834	0	0
5838	0	0
5852	0	0
5853	0	0
5854	0	0
5858	0	0
5862	0	0
5863	0	0
5866	0	0
5870	0	0
5875	0	0
5876	0	0
5878	0	0
5879	0	0
5884	0	0
5889	0	0
5890	0	0
5897	0	0
5906	0	0
5907	0	0
5916	0	0
5921	0	0
5923	0	0
5932	0	0
5938	0	0
5940	0	0
5941	0	0
5943	0	0
5948	0	0
5950	0	0
5953	0	0
5956	0	0
5957	0	0
5962	0	0
5969	0	0
5971	0	0
5972	0	0
5974	0	0
5983	0	0
5988	0	0
5990	0	0
5993	0	0
5994	0	0
5995	0	0
5999	0	0
6011	0	0
6013	0	0
6015	0	0
6021	0	0
6032	0	0
6033	0	0
6034	0	0
6039	0	0
6042	0	0
6046	0	0
6047	0	0
6050	0	0
6058	0	0
6062	0	0
6063	0	0
6064	0	0
6072	0	0
6079	0	0
6088	0	0
6091	0	0
6093	0	0
6095	0	0
6100	0	0
6104	0	0
6106	0	0
6109	0	0
6118	0	0
6123	0	0
6132	0	0
6137	0	0
6140	0	0
6142	0	0
6143	0	0
6152	0	0
6154	0	0
6158	0	0
6163	0	0
6166	0	0
6167	0	0
6169	0	0
6170	0	0
6183	0	0
6188	0	0
6190	0	0
6193	0	0
6194	0	0
6197	0	0
6198	0	0
6199	0	0
6203	0	0
6206	0	0
6208	0	0
6211	0	0
6216	0	0
6219	0	0
6220	0	0
6225	0	0
6232	0	0
6233	0	0
6235	0	0
6238	0	0
6240	0	0
6242	0	0
6243	0	0
6246	0	0
6253	0	0
6260	0	0
6263	0	0
6267	0	0
6268	0	0
6272	0	0
6273	0	0
6275	0	0
6276	0	0
6287	0	0
6290	0	0
6297	0	0
6298	0	0
6299	0	0
6302	0	0
6306	0	0
6311	0	0
6312	0	0
6313	0	0
6318	0	0
6319	0	0
6324	0	0
6331	0	0
6332	0	0
6334	0	0
6358	0	0
6363	0	0
6365	0	0
6369	0	0
6372	0	0
6375	0	0
6378	0	0
6381	0	0
6383	0	0
6386	0	0
6387	0	0
6389	0	0
6393	0	0
6399	0	0
6401	0	0
6404	0	0
6405	0	0
6422	0	0
6426	0	0
6430	0	0
6433	0	0
6435	0	0
6447	0	0
6448	0	0
6451	0	0
6452	0	0
6453	0	0
6454	0	0
6458	0	0
6460	0	0
6464	0	0
6469	0	0
6473	0	0
6487	0	0
6489	0	0
6493	0	0
6494	0	0
6495	0	0
6497	0	0
6503	0	0
6506	0	0
6509	0	0
6515	0	0
6523	0	0
6526	0	0
6527	0	0
6529	0	0
6531	0	0
6541	0	0
6542	0	0
6552	0	0
6555	0	0
6558	0	0
6563	0	0
6567	0	0
6570	0	0
6571	0	0
6577	0	0
6582	0	0
6584	0	0
6592	0	0
6593	0	0
6600	0	0
6603	0	0
6606	0	0
6608	0	0
6616	0	0
6622	0	0
6623	0	0
6628	0	0
6634	0	0
6637	0	0
6643	0	0
6647	0	0
6648	0	0
6649	0	0
6653	0	0
6667	0	0
6668	0	0
6671	0	0
6676	0	0
6677	0	0
6690	0	0
6693	0	0
6702	0	0
6703	0	0
6710	0	0
6711	0	0
6715	0	0
6716	0	0
6725	0	0
6728	0	0
6730	0	0
6736	0	0
6737	0	0
6754	0	0
6756	0	0
6761	0	0
6763	0	0
6764	0	0
6770	0	0
6773	0	0
6776	0	0
6779	0	0
6786	0	0
6788	0	0
6795	0	0
6798	0	0
6803	0	0
6821	0	0
6826	0	0
6833	0	0
6835	0	0
6836	0	0
6839	0	0
6845	0	0
6849	0	0
6851	0	0
6852	0	0
6853	0	0
6860	0	0
6864	0	0
6867	0	0
6871	0	0
6874	0	0
6875	0	0
6881	0	0
6883	0	0
6885	0	0
6888	0	0
6895	0	0
6896	0	0
6899	0	0
6900	0	0
6908	0	0
6914	0	0
6919	0	0
6925	0	0
6934	0	0
6940	0	0
6941	0	0
6944	0	0
6949	0	0
6957	0	0
6961	0	0
6962	0	0
6967	0	0
6971	0	0
6973	0	0
6975	0	0
6976	0	0
6978	0	0
6981	0	0
6984	0	0
6988	0	0
6992	0	0
6994	0	0
6996	0	0
7002	0	0
7003	0	0
7004	0	0
7006	0	0
7009	0	0
7013	0	0
7020	0	0
7026	0	0
7028	0	0
7030	0	0
7031	0	0
7034	0	0
7037	0	0
7041	0	0
7044	0	0
7054	0	0
7058	0	0
7060	0	0
7064	0	0
7068	0	0
7069	0	0
7078	0	0
7079	0	0
7088	0	0
7090	0	0
7096	0	0
7098	0	0
7099	0	0
7101	0	0
7104	0	0
7114	0	0
7117	0	0
7123	0	0
7126	0	0
7131	0	0
7133	0	0
7135	0	0
7136	0	0
7145	0	0
7147	0	0
7150	0	0
7154	0	0
7156	0	0
7160	0	0
7162	0	0
7163	0	0
7167	0	0
7168	0	0
7169	0	0
7173	0	0
7175	0	0
7181	0	0
7185	0	0
7187	0	0
7190	0	0
7193	0	0
7194	0	0
7203	0	0
7209	0	0
7216	0	0
7219	0	0
7221	0	0
7246	0	0
7249	0	0
7254	0	0
7258	0	0
7263	0	0
7266	0	0
7267	0	0
7274	0	0
7277	0	0
7279	0	0
7280	0	0
7281	0	0
7285	0	0
7286	0	0
7289	0	0
7294	0	0
7297	0	0
7299	0	0
7302	0	0
7312	0	0
7318	0	0
7343	0	0
7348	0	0
7351	0	0
7352	0	0
7358	0	0
7361	0	0
7362	0	0
7366	0	0
7379	0	0
7384	0	0
7390	0	0
7391	0	0
7396	0	0
7406	0	0
7409	0	0
7413	0	0
7417	0	0
7422	0	0
7429	0	0
7436	0	0
7439	0	0
7444	0	0
7457	0	0
7460	0	0
7463	0	0
7464	0	0
7475	0	0
7479	0	0
7482	0	0
7484	0	0
7491	0	0
7512	0	0
7517	0	0
7521	0	0
7525	0	0
7526	0	0
7527	0	0
7530	0	0
7531	0	0
7539	0	0
7540	0	0
7544	0	0
7545	0	0
7552	0	0
7553	0	0
7559	0	0
7565	0	0
7566	0	0
7567	0	0
7570	0	0
7571	0	0
7572	0	0
7576	0	0
7586	0	0
7593	0	0
7599	0	0
7600	0	0
7602	0	0
7605	0	0
7615	0	0
7641	0	0
7644	0	0
7646	0	0
7647	0	0
7650	0	0
7655	0	0
7660	0	0
7664	0	0
7665	0	0
7673	0	0
7675	0	0
7678	0	0
7680	0	0
7686	0	0
7688	0	0
7704	0	0
7705	0	0
7707	0	0
7708	0	0
7714	0	0
7716	0	0
7724	0	0
7725	0	0
7731	0	0
7734	0	0
7737	0	0
7739	0	0
7752	0	0
7753	0	0
7758	0	0
7759	0	0
7763	0	0
7774	0	0
7775	0	0
7779	0	0
7783	0	0
7784	0	0
7788	0	0
7791	0	0
7793	0	0
7798	0	0
7802	0	0
7806	0	0
7812	0	0
7819	0	0
7823	0	0
7828	0	0
7832	0	0
7838	0	0
7840	0	0
7846	0	0
7847	0	0
7851	0	0
7853	0	0
7855	0	0
7856	0	0
7864	0	0
7866	0	0
7873	0	0
7875	0	0
7879	0	0
7882	0	0
7898	0	0
7902	0	0
7904	0	0
7909	0	0
7911	0	0
7915	0	0
7916	0	0
7918	0	0
7927	0	0
7929	0	0
7932	0	0
7934	0	0
7940	0	0
7942	0	0
7947	0	0
7948	0	0
7953	0	0
7971	0	0
7972	0	0
7976	0	0
7979	0	0
7980	0	0
7982	0	0
7990	0	0
7991	0	0
7997	0	0
8003	0	0
8011	0	0
8015	0	0
8017	0	0
8020	0	0
8024	0	0
8025	0	0
8028	0	0
8032	0	0
8033	0	0
8045	0	0
8049	0	0
8050	0	0
8052	0	0
8054	0	0
8057	0	0
8063	0	0
8064	0	0
8067	0	0
8068	0	0
8072	0	0
8073	0	0
8076	0	0
8078	0	0
8082	0	0
8084	0	0
8086	0	0
8090	0	0
8092	0	0
8094	0	0
8097	0	0
8099	0	0
8102	0	0
8105	0	0
8113	0	0
8114	0	0
8115	0	0
8116	0	0
8118	0	0
8123	0	0
8124	0	0
8130	0	0
